B,B279,L,16.50,old,2013-01-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B280,S,7.80,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: Denture Cups (153); Facial Tissues (12 Boxes),1970-01-01 00:00:00+00:00,1,,
B,B281,S,23.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care,1970-01-01 00:00:00+00:00,1,,
B,B282,L,23.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,9 Packages Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B283,L,17.50,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B284,L,17.50,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B285,L,19.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B286,L,16.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B287,L,21.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Disposable Chux x21 Packs,1970-01-01 00:00:00+00:00,1,,
B,B288,L,20.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B289,L,16.50,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B290,L,18.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads/Chux x70,1970-01-01 00:00:00+00:00,1,,
B,B291,L,14.50,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B292,L,20.50,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B293,L,17.00,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Disposable Underpads/Chux,1970-01-01 00:00:00+00:00,1,,
B,B294,L,15.50,old,2013-02-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Disposable Underpads/Chux,1970-01-01 00:00:00+00:00,1,,
B,B295,L,14.50,old,2013-02-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Disposable Underpads/Chux,1970-01-01 00:00:00+00:00,1,,
B,B296,L,15.50,old,2013-02-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Disposable Underpads/Chux,1970-01-01 00:00:00+00:00,1,,
B,B297,L,32.00,old,2013-02-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care,1970-01-01 00:00:00+00:00,1,,
B,B298,L,32.00,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care,1970-01-01 00:00:00+00:00,1,,
B,B299,L,23.50,old,2013-02-27 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads/Chux x200,1970-01-01 00:00:00+00:00,1,,
B,B300,L,20.00,old,2013-03-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B301,L,14.50,old,2013-03-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Disposable Underpads/Chux,1970-01-01 00:00:00+00:00,1,,
B,B303,L,31.00,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: 12 Hipster Pads; 4 Abd. Binders; 36 Toilet Liners; 62 Scrub Tops; Sneakers (Size 12); Body Wash; Shampoo; Hand Sanitizer,1970-01-01 00:00:00+00:00,1,,
B,B304,L,20.00,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Anti-Embolism Stockings: Assorted Sizes (S-XL) x210,1970-01-01 00:00:00+00:00,1,,
B,B305,L,24.00,old,2013-03-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: Lotions; Shower Cap; Powder; Mouth Wash,1970-01-01 00:00:00+00:00,1,,
B,B306,S,9.20,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Slippers: 50 Pair,1970-01-01 00:00:00+00:00,1,,
B,B307,L,22.60,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads (Cloth),1970-01-01 00:00:00+00:00,1,,
B,B308,L,22.00,old,2013-06-03 00:00:00+00:00,2014-08-01 00:00:00+00:00,Oral Care: Including Toothbrushes<CMA> Toothpaste,1970-01-01 00:00:00+00:00,1,,
B,B309,L,20.40,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads/Chux (Disposable),1970-01-01 00:00:00+00:00,1,,
B,B310,L,19.40,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B311,L,19.40,old,2013-06-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Pediatric Diapers,1970-01-01 00:00:00+00:00,1,,
B,B312,L,32.00,old,2013-06-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: Tissues; Razors; Body Wash; Shampoo; Baby Powder; Lotion,1970-01-01 00:00:00+00:00,1,,
B,B313,S,17.00,old,2013-06-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: Body Wipes; Shampoo Cleaning Cloths,1970-01-01 00:00:00+00:00,1,,
B,B314,S,16.00,old,2013-06-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: Body Wipes; Shampoo Cleaning Cloths,1970-01-01 00:00:00+00:00,1,,
B,B315,L,19.20,old,2013-07-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B316,L,17.40,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads/Chux (Disposable) x188,1970-01-01 00:00:00+00:00,1,,
B,B317,L,10.00,old,2013-07-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Oral Care,1970-01-01 00:00:00+00:00,1,,
B,B318,S,20.40,old,2013-07-16 00:00:00+00:00,2014-08-01 00:00:00+00:00,Personal Care: Barrier Cream Wipes x41 Packs of 8,1970-01-01 00:00:00+00:00,1,,
B,B319,S,13.20,old,2013-07-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: 100 Plastic Cups; 1 Pair Men's PJ Bottoms; 6 Men's T-Shirts; 4 Wash Cloths; 13 Weekly Pill Containers; 22 Combs; 20 Pair Ear Plugs; 10 Pair Ear Phones; 67 Bath Towelettes; 18 Nail Polish Remover Pads,1970-01-01 00:00:00+00:00,1,,
B,B320,S,18.40,old,2013-07-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: 255 Disposable Razors; Skin Protectant Wipes x15 Packs of 8,1970-01-01 00:00:00+00:00,1,,
B,B321,S,21.40,old,2013-07-17 00:00:00+00:00,2014-08-01 00:00:00+00:00,Personal Care: 24 Denture Cleaner Tablets; 14 Mouth Moisturizer; 43 Mouth Wash; 6 Body/Shampoo Wipes; 2 Bottles Skin Conditioner; 12 Comfort Care Kits,1970-01-01 00:00:00+00:00,1,,
B,B322,S,32.20,old,2013-07-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: 72 Body Wash/Shampoo Wipes; 13 Shave Cream; 20 Hand Sanitizer; 11 Bars Soap; 4 Deodorant; 3 Baby Shampoo,1970-01-01 00:00:00+00:00,1,,
B,B323,L,21.40,old,1970-01-01 00:00:00+00:00,2016-07-01 00:00:00+00:00,Underpads/Chux x10 Packs of 15 + 48 Loose,1970-01-01 00:00:00+00:00,1,,
B,B324,L,20.10,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads/Chux x10 Packs of 15 + 48 Loose,1970-01-01 00:00:00+00:00,1,,
B,B325,L,21.10,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B326,L,18.40,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B327,L,22.20,old,2013-08-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Adult Diapers,1970-01-01 00:00:00+00:00,1,,
B,B328,L,16.80,old,2013-08-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Underpads/Chux (Disposable) x207,1970-01-01 00:00:00+00:00,1,,
B,B329,S,20.60,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Personal Care: Barrier Cream Cloths; Bath Cloths; Body Wash & Shampoo; Mouthwash; Hand Sanitizer; Eye Shades; Etc.,1970-01-01 00:00:00+00:00,1,,
B,B330,S,21.00,old,2013-08-12 00:00:00+00:00,2015-04-01 00:00:00+00:00,Personal Care: Barrier Cream Cloths; Bath Cloths; Body Wash & Shampoo; Mouthwash; Toothpaste; Baby Powder; Body Lotion; Deodorant,1970-01-01 00:00:00+00:00,1,,
C,C32,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urine Collection (24 hour) x17,1970-01-01 00:00:00+00:00,1,,
C,C66,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,???,1970-01-01 00:00:00+00:00,1,,
C,C83,L,None,old,1970-01-01 00:00:00+00:00,2014-10-01 00:00:00+00:00,Texas Catheters: 184 Lg.<CMA> 319 Med.<CMA> 6 Sm.<CMA> 87 23mm.; 5 Urinary Drainage Bags; 4 Catheter Trays,1970-01-01 00:00:00+00:00,1,,
C,C125,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,???,1970-01-01 00:00:00+00:00,1,,
C,C357,L,None,old,2012-01-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage Bags,1970-01-01 00:00:00+00:00,1,,
C,C362,L,None,old,2012-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,10 Sterile Cystoscopy Irrigantion Sets; 20 Sterile Irrigation Spike Adaptors; 100 Condom Catheters; 10 Sterile Piston Irrigation Trays,1970-01-01 00:00:00+00:00,1,,
C,C368,U,None,old,2012-02-20 00:00:00+00:00,2014-08-01 00:00:00+00:00,Self-Catherization Sets,1970-01-01 00:00:00+00:00,1,,
C,C369,L,None,old,2012-02-22 00:00:00+00:00,2016-06-01 00:00:00+00:00,Misc. Urine Collection,1970-01-01 00:00:00+00:00,1,,
C,C371,L,None,old,2012-03-07 00:00:00+00:00,2014-03-01 00:00:00+00:00,Urinary Catheters (Assorted Sizes),1970-01-01 00:00:00+00:00,1,,Rwanda
C,C372,S,None,old,2012-03-07 00:00:00+00:00,2014-02-01 00:00:00+00:00,French Self-Catheter Kits x100,1970-01-01 00:00:00+00:00,1,,
C,C373,L,None,old,2012-03-12 00:00:00+00:00,2014-07-01 00:00:00+00:00,Foley Catheter Kits and Drainage Tubing,1970-01-01 00:00:00+00:00,1,,AJC
C,C374,L,None,old,2012-03-12 00:00:00+00:00,2014-07-01 00:00:00+00:00,Foley Catheter Kits and Drainage Tubing,1970-01-01 00:00:00+00:00,1,,
C,C375,L,None,old,2012-03-12 00:00:00+00:00,2013-07-01 00:00:00+00:00,Urology Mix,1970-01-01 00:00:00+00:00,1,,
C,C376,L,None,old,2012-03-12 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage Bags x52,1970-01-01 00:00:00+00:00,1,,
C,C377,L,None,old,2012-03-21 00:00:00+00:00,1970-01-01 00:00:00+00:00,40 Single Hand Breast Pumps; 3 Boxes OB Towelettes,1970-01-01 00:00:00+00:00,1,,
C,C379,L,None,old,2012-04-12 00:00:00+00:00,2015-08-01 00:00:00+00:00,Urinary Drainage Bags,1970-01-01 00:00:00+00:00,1,,
C,C380,L,None,old,2012-04-30 00:00:00+00:00,2014-09-01 00:00:00+00:00,Catheter Trays x8 (Sterile); 25 Foley Bags (Unsterile),1970-01-01 00:00:00+00:00,1,,
C,C381,L,None,old,2012-04-30 00:00:00+00:00,2014-07-01 00:00:00+00:00,U Cath Kits x25,1970-01-01 00:00:00+00:00,1,,
C,C382,L,None,old,2012-05-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,U Cath Kits x48,1970-01-01 00:00:00+00:00,1,,
C,C383,U,11.00,old,2012-05-07 00:00:00+00:00,2014-04-01 00:00:00+00:00,U Cath Kits x34,1970-01-01 00:00:00+00:00,1,,
C,C384,L,None,old,2012-05-07 00:00:00+00:00,2014-03-01 00:00:00+00:00,U Cath Trays x38,1970-01-01 00:00:00+00:00,1,,
C,C385,L,None,old,2012-05-07 00:00:00+00:00,2014-03-01 00:00:00+00:00,U Cath Trays x38,1970-01-01 00:00:00+00:00,1,,
C,C386,L,None,old,2012-05-07 00:00:00+00:00,2014-04-01 00:00:00+00:00,U Cath Trays x45,1970-01-01 00:00:00+00:00,1,,
C,C387,L,None,old,2012-05-07 00:00:00+00:00,2014-03-01 00:00:00+00:00,U Cath Trays x22,1970-01-01 00:00:00+00:00,1,,
C,C389,L,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Texas Catheters,1970-01-01 00:00:00+00:00,1,,
C,C390,U,None,old,2012-05-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Catheter Kits; Catheters,1970-01-01 00:00:00+00:00,1,,
C,C391,L,None,old,2012-05-23 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage Bags x60,1970-01-01 00:00:00+00:00,1,,
C,C391,L,None,old,1970-01-01 00:00:00+00:00,1970-01-01 00:00:00+00:00,,1970-01-01 00:00:00+00:00,1,,
C,C393,S,None,old,2012-06-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Leg Bags w/ Tubing,1970-01-01 00:00:00+00:00,1,,
C,C394,L,None,old,2012-06-20 00:00:00+00:00,2015-02-01 00:00:00+00:00,Urinary Catheters,1970-01-01 00:00:00+00:00,1,,Rwanda
C,C395,L,None,old,2012-06-20 00:00:00+00:00,2014-09-01 00:00:00+00:00,Self-Catherization Supplies,1970-01-01 00:00:00+00:00,1,,
C,C396,L,None,old,2012-06-20 00:00:00+00:00,2014-04-01 00:00:00+00:00,Foley Catheter Mix,1970-01-01 00:00:00+00:00,1,,
C,C398,L,None,old,2012-07-03 00:00:00+00:00,2014-01-01 00:00:00+00:00,Urinary Drainage Bags x55; Texas Catheters x200,1970-01-01 00:00:00+00:00,1,,
C,C399,L,None,old,2012-07-16 00:00:00+00:00,2014-07-01 00:00:00+00:00,Catheters: 65 Texas; 350 Self-Cath; 80 Foley,1970-01-01 00:00:00+00:00,1,,
C,C400,U,None,old,2012-07-16 00:00:00+00:00,2014-01-01 00:00:00+00:00,Urinary Drainage Bags x70,1970-01-01 00:00:00+00:00,1,,
C,C401,L,None,old,2012-08-13 00:00:00+00:00,2014-10-01 00:00:00+00:00,Foley Catheter Trays x12,1970-01-01 00:00:00+00:00,1,,
C,C402,L,14.00,old,2012-09-13 00:00:00+00:00,2014-08-01 00:00:00+00:00,Catheter Tray Kits (Sterile),1970-01-01 00:00:00+00:00,1,,
C,C403,L,17.00,old,2012-09-14 00:00:00+00:00,2014-07-01 00:00:00+00:00,Urinary Catheter Trays x18,1970-01-01 00:00:00+00:00,1,,
C,C404,L,13.00,old,2012-09-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,U-Cath Trays x15,1970-01-01 00:00:00+00:00,1,,
C,C405,L,24.00,old,2012-09-18 00:00:00+00:00,2014-05-01 00:00:00+00:00,Urinary Catheters: 16 Texas; 23 Clean; 61 Self<CMA> Straight; 332 Sterile Foleys,1970-01-01 00:00:00+00:00,1,,
C,C406,S,12.50,old,2012-09-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Under Buttocks Drapes x49,1970-01-01 00:00:00+00:00,1,,
C,C407,S,17.00,old,2012-09-18 00:00:00+00:00,2016-01-01 00:00:00+00:00,Under Buttocks Drapes x29,1970-01-01 00:00:00+00:00,1,,
C,C408,L,16.00,old,2012-09-18 00:00:00+00:00,2014-10-01 00:00:00+00:00,15 Urinary Catheter Insertion Kits,1970-01-01 00:00:00+00:00,1,,
C,C409,L,17.50,old,2012-09-18 00:00:00+00:00,2014-11-01 00:00:00+00:00,19 Catheterization Kits,1970-01-01 00:00:00+00:00,1,,
C,C410,L,40.00,old,2012-09-28 00:00:00+00:00,2015-10-01 00:00:00+00:00,Urethral Catheter Trays,1970-01-01 00:00:00+00:00,1,,
C,C411,L,13.00,old,2012-09-28 00:00:00+00:00,2014-01-01 00:00:00+00:00,Urinary Catheter Trays: 65 Ped. Foley; 20 Ped. Self-Cath; 2 Foley Cath.,1970-01-01 00:00:00+00:00,1,,
C,C412,L,17.00,old,2012-10-01 00:00:00+00:00,2014-10-01 00:00:00+00:00,15 Urinary Catheterization Trays,1970-01-01 00:00:00+00:00,1,,
C,C413,L,29.00,old,2012-10-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage Bags,1970-01-01 00:00:00+00:00,1,,
C,C414,L,30.50,old,2012-10-05 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage Bags,1970-01-01 00:00:00+00:00,1,,
C,C415,L,16.50,old,2012-10-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Catheter Trays and Kits x21,1970-01-01 00:00:00+00:00,1,,
C,C416,L,23.50,old,2012-10-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Drainage Bags,1970-01-01 00:00:00+00:00,1,,
C,C417,L,20.00,old,2012-10-17 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 12 Boot; 2 Cervical; 2 Slings; 1 Wrist; 1 Knee,1970-01-01 00:00:00+00:00,1,,
C,C418,L,16.00,old,2012-10-17 00:00:00+00:00,2014-12-01 00:00:00+00:00,Misc. Urinary,1970-01-01 00:00:00+00:00,1,,
C,C419,L,18.50,old,2012-10-17 00:00:00+00:00,2014-12-01 00:00:00+00:00,Misc. Urinary,1970-01-01 00:00:00+00:00,1,,
C,C420,L,13.50,old,2012-10-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Urinary Supplies,1970-01-01 00:00:00+00:00,1,,
C,C421,L,9.50,old,2012-10-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,Foam Positioners: Assorted,1970-01-01 00:00:00+00:00,1,,
C,C422,S,12.50,old,2012-10-21 00:00:00+00:00,1970-01-01 00:00:00+00:00,Exam Table Paper: 11 Rolls (14.5"x125' ),1970-01-01 00:00:00+00:00,1,,Rwanda
C,C424,S,15.00,old,2012-10-21 00:00:00+00:00,1970-01-01 00:00:00+00:00,Diabetic Lancets x10<CMA>000 (Unsterile),1970-01-01 00:00:00+00:00,1,,
C,C425,S,19.00,old,2012-10-21 00:00:00+00:00,1970-01-01 00:00:00+00:00,Diabetic Glcometers x50 (Unsterile),1970-01-01 00:00:00+00:00,1,,
C,C426,L,6.00,old,2012-10-24 00:00:00+00:00,1970-01-01 00:00:00+00:00,Foam,1970-01-01 00:00:00+00:00,1,,
C,C427,S,16.50,old,2012-10-25 00:00:00+00:00,1970-01-01 00:00:00+00:00,55  Glucometers (No Test Strips),1970-01-01 00:00:00+00:00,1,,
C,C428,L,18.00,old,2012-10-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 6 Foot; 4 Knee; 1 Heel; 5 Neck; 5 Wrist; 1 Arm Sling,1970-01-01 00:00:00+00:00,1,,
C,C429,U,12.00,old,2012-10-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: Wrist<CMA> Hand<CMA> Foot<CMA> etc.,1970-01-01 00:00:00+00:00,1,,
C,C430,L,18.00,old,2012-10-31 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 6 Foot; 5 Neck; 4 Knee; 5 Wrist; 1 Heel; Arm Sling,1970-01-01 00:00:00+00:00,1,,
C,C431,L,12.00,old,2012-10-31 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: Shoulder (2); Wrist/Arm (5); Collar (1); Knee (3); Foot (2); Hand (1),1970-01-01 00:00:00+00:00,1,,
C,C432,L,12.50,old,2012-10-31 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: Knee braces (4); Shoulder Stabilizer (1); "Ultra sling" (1); Heel Protector (1); Abdominal Bands (2),1970-01-01 00:00:00+00:00,1,,
C,C433,S,8.00,old,2012-11-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,Patient Care: 7 Hipster Pads; 9 Abdominal Bands,1970-01-01 00:00:00+00:00,1,,
C,C434,L,19.00,old,2012-11-02 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: Neck (2); Leg (3); Knee (3); Arm (10); Foot (2),1970-01-01 00:00:00+00:00,1,,
C,C435,L,16.00,old,2012-11-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: Knee (5); Ankle (1); Shoulder (1); Wrist (1),1970-01-01 00:00:00+00:00,1,,
C,C436,L,10.00,old,2012-11-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 7 Shoulder; 4 Traction,1970-01-01 00:00:00+00:00,1,,
C,C437,L,16.00,old,2012-11-19 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 7 Foot; 4 Knee; 6 Shoulder,1970-01-01 00:00:00+00:00,1,,
C,C438,L,14.00,old,2012-11-20 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 2 Knee; 2 Helmet; 9 Slings; 4 Shoulder; 5 Ankle,1970-01-01 00:00:00+00:00,1,,
C,C439,L,5.50,old,2012-11-26 00:00:00+00:00,1970-01-01 00:00:00+00:00,4 Foot Pressure Relief; 1 Arm Immobilizer,1970-01-01 00:00:00+00:00,1,,
C,C441,S,13.50,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,14 BP Cuffs,1970-01-01 00:00:00+00:00,1,,
C,C442,S,12.00,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,11 BP Cuffs<CMA> 3 Stethoscopes,1970-01-01 00:00:00+00:00,1,,
C,C443,S,12.50,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,14 BP Cuffs,1970-01-01 00:00:00+00:00,1,,
C,C444,L,19.50,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 6 Foot; 3 Knee; 3 Arm; 2 Colla; 3 Wrist; 1 Ankle,1970-01-01 00:00:00+00:00,1,,
C,C445,L,26.50,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Patient Care: Med. Cups; Hipsters; Vests; etc.,1970-01-01 00:00:00+00:00,1,,
C,C446,L,9.00,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,Foam: Assorted Sizes,1970-01-01 00:00:00+00:00,1,,
C,C447,L,8.00,old,2012-12-03 00:00:00+00:00,1970-01-01 00:00:00+00:00,30 Positioning Heel Pads; 2 Pillows,1970-01-01 00:00:00+00:00,1,,
C,C448,L,9.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,5 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C449,L,9.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,5 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C450,S,14.00,old,2012-12-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Air Mattress w/ Pump,1970-01-01 00:00:00+00:00,1,,
C,C451,L,20.00,old,2012-12-14 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: Post OP Shoe x16; Sling x5; Knee x1; Shoulder x2,1970-01-01 00:00:00+00:00,1,,
C,C452,L,15.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 3 Foot; 3 Knee; 5 Arm/Shoulder; 6 Cervical Collar,1970-01-01 00:00:00+00:00,1,,
C,C453,L,17.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 5 Foot; 15 Arm; 3 Cervical; 2 Ankle; 7 Shoulder,1970-01-01 00:00:00+00:00,1,,
C,C454,L,17.00,old,2013-01-04 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 8 Foot; 8 Walking Boot; 1 Shoulder; 15 Arm; 1 Cervical,1970-01-01 00:00:00+00:00,1,,
C,C455,L,7.00,old,2013-01-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,4 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C456,L,7.50,old,2013-01-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,4 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C457,L,21.00,old,2013-01-08 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 8 Shoulder; 6 Wrist; 4 Slings; Post-OP Shoe,1970-01-01 00:00:00+00:00,1,,
C,C458,L,31.00,old,2013-01-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Lab Supplies: Pipets; Slides,1970-01-01 00:00:00+00:00,1,,
C,C459,S,13.00,old,2013-01-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Alternating Pressure Mattress w/ Pump,1970-01-01 00:00:00+00:00,1,,
C,C460,L,18.50,old,2013-01-11 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 4 Shoulder; 4 Cervical; 2 Shoe; 5 Slings; 2 Knee; 5 Abdominal; 3 Wrist,1970-01-01 00:00:00+00:00,1,,
C,C461,L,17.00,old,2013-01-16 00:00:00+00:00,1970-01-01 00:00:00+00:00,Immobilizers: 1 Shoulder; 5 Neck; 6 Boot; 3 Back; 5 Arm; 2 Elbow; 4 Abdominal,1970-01-01 00:00:00+00:00,1,,
C,C462,L,8.00,old,2013-01-16 00:00:00+00:00,1970-01-01 00:00:00+00:00,4 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C463,L,8.00,old,2013-01-16 00:00:00+00:00,1970-01-01 00:00:00+00:00,5 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C464,L,7.50,old,2013-01-16 00:00:00+00:00,1970-01-01 00:00:00+00:00,4 Bed Pillows,1970-01-01 00:00:00+00:00,1,,
C,C465,S,12.00,old,2013-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,9 Blood Pressure Cuffs; 4 Stethoscopes,1970-01-01 00:00:00+00:00,1,,
C,C466,S,12.00,old,2013-01-18 00:00:00+00:00,1970-01-01 00:00:00+00:00,BP Cuffs: 2 Wall Mount; 6 Regular
4 Stethoscopes,1970-01-01 00:00:00+00:00,1,,
C,C467,L,13.00,old,2013-01-28 00:00:00+00:00,1970-01-01 00:00:00+00:00,16 Sitz Baths,1970-01-01 00:00:00+00:00,1,,
C,C468,L,8.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Patient Care: Lambs Wool,1970-01-01 00:00:00+00:00,1,,
C,C469,L,26.00,old,2013-02-06 00:00:00+00:00,1970-01-01 00:00:00+00:00,Patient Care: Plastic Cups; Packs; Supporters; etc.,1970-01-01 00:00:00+00:00,1,,
C,C470,S,6.00,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Patient Care: 10 Hip Protectors,1970-01-01 00:00:00+00:00,1,,
C,C471,S,8.00,old,2013-02-07 00:00:00+00:00,1970-01-01 00:00:00+00:00,Patient Care: Lymphodema Gloves; Abd. Binders,1970-01-01 00:00:00+00:00,1,,
